"","text","retweet_count","favorite_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","photo","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"167","Updated: Incident on #NY35 Both directions at Smith Ridge Road; NY 123 https://t.co/dP28IXogVW",0,0,FALSE,FALSE,"971564733085208578",NA,"<a href=""https://511ny.org"" rel=""nofollow"">NYRegions</a>",FALSE,"Thu Mar 08 01:54:17 +0000 2018",NA,NA,"en",84,FALSE,"Catskills","50728535","Traffic & transit updates for the Hudson Valley Catskill area provided by New York State 511. Visit the website for more feeds.",TRUE,"Thu Jun 25 18:41:39 +0000 2009",494799,728,0,FALSE,"http://twitter.511ny.org/","511NYMidHudson","Eastern Time (US & Canada)","en",-18000,0,"511NYMidHudson",FALSE,"US","United States","city","Lewisboro, NY",NA,NA,41.2494445,-73.542988,41.264499,-73.529602,"http://511ny.org/EventDetails/TRANSCOM/ORI174618811","https://t.co/dP28IXogVW"
"168","Updated: Incident on #NY35 Both directions at Smith Ridge Road; NY 123 https://t.co/0faIR3K4yb",0,0,FALSE,FALSE,"971564733802393602",NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>",FALSE,"Thu Mar 08 01:54:17 +0000 2018",NA,NA,"en",228,FALSE,"New York State","50706690","Traffic & transit updates for all of New York State provided by New York State 511. Visit the website for more feeds.",TRUE,"Thu Jun 25 17:22:38 +0000 2009",2810457,1732,0,FALSE,"http://twitter.511ny.org","511 New York","Eastern Time (US & Canada)","en",-18000,202,"511NY",FALSE,"US","United States","city","Lewisboro, NY",NA,NA,41.2494445,-73.542988,41.264499,-73.529602,"http://511ny.org/EventDetails/TRANSCOM/ORI174618811","https://t.co/0faIR3K4yb"
"169","Scenes from my hood during this snowstorm! Power is flickering,  ruh roh! But the church, my… https://t.co/V85oxjCeGp",0,0,FALSE,FALSE,"971564733953466368",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:18 +0000 2018",NA,NA,"en",110,FALSE,"Connecticut and the Universe ","21317544","Independent. Bold. Sassy. Creating magic throughout the universe.  <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B3><U+00B7><U+2B50><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+008B>",TRUE,"Thu Feb 19 17:15:09 +0000 2009",21845,1536,1527,FALSE,"http://www.sassymouth.net","Marisa Balletti","Eastern Time (US & Canada)","en",-18000,658,"sassymouthphoto",FALSE,"US","United States","city","Meriden, CT",NA,NA,41.5372335,-72.80198,41.54528,-72.7912,"https://www.instagram.com/p/BgC2V69FBWK/","https://t.co/V85oxjCeGp"
"170","Incident on #I684 SB at Exit 2 - NY 120 - Westchester County Airport https://t.co/V3bWt3tEdy",0,0,FALSE,FALSE,"971564734007869440",NA,"<a href=""https://511ny.org"" rel=""nofollow"">NYRegions</a>",FALSE,"Thu Mar 08 01:54:18 +0000 2018",NA,NA,"en",84,FALSE,"Catskills","50728535","Traffic & transit updates for the Hudson Valley Catskill area provided by New York State 511. Visit the website for more feeds.",TRUE,"Thu Jun 25 18:41:39 +0000 2009",494800,728,0,FALSE,"http://twitter.511ny.org/","511NYMidHudson","Eastern Time (US & Canada)","en",-18000,0,"511NYMidHudson",FALSE,"US","United States","city","North Castle, NY",NA,NA,41.111877,-73.704751,41.076198,-73.718299,"http://511ny.org/EventDetails/TRANSCOM/ORI174618911","https://t.co/V3bWt3tEdy"
"171","On your mark, get set, goooooo JMS Boys &amp; Girls Track Team!!!! Doing what we do best, Win, Win,… https://t.co/DCOltPyAVV",0,0,FALSE,FALSE,"971564737778606080",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:18 +0000 2018",NA,NA,"en",0,FALSE,"Jonesboro, GA","894017527612928001","Middle School",TRUE,"Sun Aug 06 02:09:23 +0000 2017",140,21,2,FALSE,"http://www.014.clayton.k12.ga.us","Jonesboro Middle","Pacific Time (US & Canada)","en",-28800,0,"JonesboroMiddle",FALSE,"US","United States","city","Lovejoy, GA",NA,NA,33.4409835,-84.3228125,33.44479824,-84.33757882,"https://www.instagram.com/p/BgC2WPvHECz/","https://t.co/DCOltPyAVV"
"172","<U+203C><U+FE0F><U+203C><U+FE0F>#1 R&amp;B spot Come join us each and  every Thursday !! #JetloungeThursdays <ed><U+00A0><U+00BD><ed><U+00B2><U+008E><ed><U+00A0><U+00BD><ed><U+00B2><U+008E> #JetLoungeHou… https://t.co/K6CcbffMgr",0,0,FALSE,FALSE,"971564738567172097",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:19 +0000 2018",NA,NA,"en",5,FALSE,"New Iberia, LA","239106546","Mr. Say Luv #GIHYL New Iberia,LA <U+2708><U+FE0F>H-Town where I reside IG & snap : jsmooth_900 @gihyl_",TRUE,"Sun Jan 16 20:50:34 +0000 2011",8520,1128,639,FALSE,NA,"J-Smooth","Mountain Time (US & Canada)","en",-25200,2358,"JSmooth_900",FALSE,"US","United States","city","Houston, TX",NA,NA,29.838495,-95.4464865,29.7629,-95.3832,"https://www.instagram.com/p/BgC2V3shFOW/","https://t.co/K6CcbffMgr"
"173","I looked away for one second and the snatches the hot dog buns!! <ed><U+00A0><U+00BC><ed><U+00BC><U+00AD> <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3>… https://t.co/RRPXxviWqp",0,0,FALSE,FALSE,"971564742258110465",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:20 +0000 2018",NA,NA,"en",1,FALSE,"Louisiana","318563612",NA,TRUE,"Thu Jun 16 17:47:28 +0000 2011",276,191,114,FALSE,NA,"Dustin Dauzat","Central Time (US & Canada)","en",-21600,640,"DustinDauzat",FALSE,"US","United States","city","Natchitoches, LA",NA,NA,31.7622415,-93.086288,31.7541,-93.0951,"https://www.instagram.com/p/BgC2WUKHYHn5mEDuSoo3tr3-En6E5huibS0Jwc0/","https://t.co/RRPXxviWqp"
"174","#winterstorm2018 #noreasterinsouthjersey @ Washington Township, Gloucester County, New Jersey https://t.co/BP9t05RaW3",0,0,FALSE,FALSE,"971564744040747010",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:20 +0000 2018",NA,NA,"en",2,FALSE,"New Jersey","16676562",NA,TRUE,"Fri Oct 10 00:21:59 +0000 2008",110,103,138,FALSE,NA,"Alisa Hogan","Eastern Time (US & Canada)","en",-18000,244,"alisahogan",FALSE,"US","United States","city","Turnersville, NJ",NA,NA,39.7516555,-75.072719,39.74,-75.0683,"https://www.instagram.com/p/BgC2WP2nI83/","https://t.co/BP9t05RaW3"
"175","<ed><U+00A0><U+00BD><ed><U+00B6><U+00A4><ed><U+00A0><U+00BD><ed><U+00B2><U+0094> @ Mississauga, Ontario https://t.co/B3pDFGYYth",0,0,FALSE,FALSE,"971564745244495872",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:20 +0000 2018",NA,NA,"pt",27,FALSE,"Toronto, Ontario","3053912488","Lost Connection <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>",TRUE,"Sun Feb 22 20:56:51 +0000 2015",3065,5795,417,FALSE,"https://youtu.be/jMMDFh-vNC4","Jordan Rhymes","Pacific Time (US & Canada)","en",-28800,5454,"JordannRhymes",FALSE,"CA","Canada","city","Mississauga, Ontario",NA,NA,43.555244,-79.616073,43.6,-79.65,"https://www.instagram.com/p/BgC2We3nJSL/","https://t.co/B3pDFGYYth"
"176","If you're looking for work in #Auburn, CA, check out this #job: https://t.co/fpqP6wHKE0 #NursePractitioner #Hiring #CareerArc",0,0,FALSE,FALSE,"971564745663774720",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:54:20 +0000 2018",NA,NA,"en",107,FALSE,"Sacramento, CA","22636267","Follow this account for geo-targeted Healthcare-Nursing job tweets in Sacramento, CA. Need help? Tweet us at @CareerArc!",TRUE,"Tue Mar 03 15:45:28 +0000 2009",192,617,0,FALSE,"http://www.careerarc.com/job-seeker","TMJ-SAC Nursing Jobs","Eastern Time (US & Canada)","en",-18000,304,"tmj_sac_nursing",FALSE,"US","United States","city","Auburn, CA",NA,NA,38.896455,-121.08762,38.8965654,-121.0768901,"http://bit.ly/2oyApR0","https://t.co/fpqP6wHKE0"
"177","I have to remind myself of the beautiful weather that San Diego has to offer when I get stuck in… https://t.co/12xrttNvZW",0,0,FALSE,FALSE,"971564746066440192",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:20 +0000 2018",NA,NA,"en",2,FALSE,NA,"38525470","VSU alumni..",TRUE,"Thu May 07 21:48:02 +0000 2009",2004,183,19,FALSE,NA,"Mandy Eakin","Pacific Time (US & Canada)","en",-28800,300,"aklmandy",FALSE,"US","United States","city","San Diego, CA",NA,NA,32.810012,-117.104989,32.7153,-117.156,"https://www.instagram.com/p/BgC2Wcch2KW/","https://t.co/12xrttNvZW"
"178","Peggy’s 18th Birthday dinner! 18!!! @ On The Border Mexican Grill &amp; Cantina https://t.co/x2MyUeQsqA",0,0,FALSE,FALSE,"971564747048083456",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:21 +0000 2018",NA,NA,"en",44,FALSE,NA,"28889118","Steve Clark, is an architect interested in the alchemy of inspired design, building science and ethnography.",TRUE,"Sat Apr 04 22:57:19 +0000 2009",1175,529,99,FALSE,"http://www.clarkhuesemann.com","_Bricklayer","Central Time (US & Canada)","en",-21600,174,"_Bricklayer",FALSE,"US","United States","admin","Kansas, USA",NA,NA,38.498196,-98.319925,38.92860311,-95.26009083,"https://www.instagram.com/p/BgC2WQnDUV7/","https://t.co/x2MyUeQsqA"
"179","Forgot my construction boots, whatevs, we got this  #constructionsite @ Regan Billingsley Interiors https://t.co/Ic7fPuzzib",0,0,FALSE,FALSE,"971564748792791045",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:21 +0000 2018",NA,NA,"en",13,FALSE,"District of Columbia, USA","634663627","A Fresh Twist on Classic Design",TRUE,"Fri Jul 13 15:39:58 +0000 2012",2165,547,17,FALSE,"http://www.RBHomeDesign.com","Regan Billingsley","Eastern Time (US & Canada)","en",-18000,687,"RBHomeDesign",FALSE,"US","United States","city","Martin's Additions, MD",NA,NA,38.9794165,-77.0695435,38.9806052,-77.0711093,"https://www.instagram.com/p/BgC2WS6hM1N/","https://t.co/Ic7fPuzzib"
"180","San Dimas: 5:53pm: sunset",0,0,FALSE,FALSE,"971564753070956545",NA,"<a href=""http://twitter.com/USACities/cities"" rel=""nofollow"">Cities</a>",FALSE,"Thu Mar 08 01:54:22 +0000 2018",NA,NA,"in",7,FALSE,"San Dimas, CA","231637929","Weather updates, forecast, warnings and information for San Dimas, CA. Sources: http://OpenWeatherMap.org, NOAA, USGS.",TRUE,"Wed Dec 29 02:25:10 +0000 2010",25380,68,0,FALSE,NA,"San Dimas Weather","Alaska","en",-32400,1,"SanDimasCA",FALSE,"US","United States","city","San Dimas, CA",NA,NA,34.1043905,-117.813058,34.11,-117.8,NA,NA
"181","I'm at Cleveland Masonic and Performance Arts Center in Cleveland, OH https://t.co/pRWwA8A00v",0,0,FALSE,FALSE,"971564761019240448",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",FALSE,"Thu Mar 08 01:54:24 +0000 2018",NA,NA,"en",39,FALSE,"Cleveland, OH","12691132","Christian, family man, Virtual Assistant, Apple user, and Master Mason, always looking for new friends",TRUE,"Fri Jan 25 18:11:55 +0000 2008",11763,1078,250,FALSE,"http://about.me/russbonchu","squirleywrath","Eastern Time (US & Canada)","en",-18000,1157,"squirleywrath",FALSE,"US","United States","city","Cleveland, OH",NA,NA,41.4959395,-81.705467,41.50429397,-81.66253966,"https://www.swarmapp.com/c/bPHY9R2OC6E","https://t.co/pRWwA8A00v"
"182","Had a really great salmon salad again for lunch at Doc Greens! And got some more points back! <ed><U+00A0><U+00BE><ed><U+00B5><U+0097>… https://t.co/gP2ZdA2PMA",0,0,FALSE,FALSE,"971564764445986816",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:25 +0000 2018",NA,NA,"en",1,FALSE,"Wichita, KS","1872291084","I’m an Entrepreneur at <U+2764><U+FE0F>, DJing is my passion, I live to travel!<U+2708><U+FE0F> I enjoy connecting with those having a sense of direction, who dream with no limit",TRUE,"Mon Sep 16 16:55:43 +0000 2013",693,130,186,FALSE,NA,"Dylan Silveira","Central Time (US & Canada)","en",-21600,375,"dreamingwithdyl",FALSE,"US","United States","city","Wichita, KS",NA,NA,37.6838965,-97.343915,37.70945305,-97.2213577,"https://www.instagram.com/p/BgC2WzAjaOa/","https://t.co/gP2ZdA2PMA"
"183","Thanos is already to fight the #avengers with the #infinitygauntlet. #funkopop… https://t.co/yoyMiJiSTw",0,0,FALSE,FALSE,"971564764823474176",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:25 +0000 2018",NA,NA,"en",11,FALSE,"35.381602,-80.917102","36248379",NA,TRUE,"Wed Apr 29 01:47:00 +0000 2009",4796,277,2347,FALSE,"http://originaltmac.blogspot.com","Trevor McGregor","Eastern Time (US & Canada)","en",-18000,501,"OriginalTmac",FALSE,"US","United States","city","Denver, CO",NA,NA,39.713563,-104.9220935,39.747222,-104.950556,"https://www.instagram.com/p/BgC2W72HXp0/","https://t.co/yoyMiJiSTw"
"184","@power103.5_ocity #OKC <ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> with my guy @djsupacool405 #SupaLiveRadio #REALFANS #REALSUPPORT… https://t.co/7OJ1oUJMDR",0,0,FALSE,FALSE,"971564764928278528","POWER103","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:25 +0000 2018",NA,"63925828","en",48,FALSE,"OKC,OK","837741770","WHO DOES HE THINK HE IS?? ONLY 1 WAY 2 FIND OUT!! FOLLOW ME CLOSELY @DuceKdiggitty #SoundCloud #Instagram #facebook #Snapchat #Twitter",TRUE,"Fri Sep 21 12:59:11 +0000 2012",9311,572,427,FALSE,NA,"ducekdiggitty",NA,"en",NA,1113,"ducekdiggitty",FALSE,"US","United States","city","Oklahoma City, OK",NA,NA,35.4828435,-97.552161,35.49279,-97.48414,"https://www.instagram.com/p/Be9DSZPBLrW/","https://t.co/7OJ1oUJMDR"
"185","0107Z
N165PW COUNTY OF SAN BERNARDINO
Call: N165PW
Squawk: 0211
N33.9284 E-118.1410
Groundspeed: 86kts
Course: 220º… https://t.co/age3k9FTdK",0,0,FALSE,TRUE,"971564768212365312",NA,"<a href=""http://www.google.com"" rel=""nofollow"">Quis Custodiet</a>",FALSE,"Thu Mar 08 01:54:26 +0000 2018",NA,NA,"en",4,FALSE,NA,"4191239027",NA,TRUE,"Sun Nov 15 04:02:15 +0000 2015",94457,12,0,FALSE,NA,"quis custodiet",NA,"en",NA,0,"quis__custodiet",FALSE,"US","United States","city","Downey, CA",NA,NA,33.9376735,-118.130426,33.92843,-118.14096,"https://twitter.com/i/web/status/971564768212365312","https://t.co/age3k9FTdK"
"186","..I haven't done my #nails in #forever. Finally got to hang out with the #baddest wifey in town… https://t.co/ouDiOTgw08",0,0,FALSE,FALSE,"971564775850364928",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:28 +0000 2018",NA,NA,"en",15,FALSE,"Phoenix, AZ","3182344279","I am a Child of God<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> USMC<ed><U+00A0><U+00BD><ed><U+00B2><U+0080><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> <U+2649> <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6> <ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B9> I am a woman who loves to smile<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> I love anime/manga<ed><U+00A0><U+00BD><ed><U+00B3><U+0099>, music <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7>, movies <ed><U+00A0><U+00BC><ed><U+00BE><U+00AC>, food <ed><U+00A0><U+00BC><ed><U+00BD><U+00BD>, & I love the world <ed><U+00A0><U+00BD><ed><U+00B7><U+00BA> <U+2764>",TRUE,"Sat May 02 02:16:34 +0000 2015",1129,121,568,FALSE,NA,"Gardensheart91",NA,"en",NA,61,"Gardensheart91",FALSE,"US","United States","city","Sun City West, AZ",NA,NA,33.672775,-112.3602185,33.65312813,-112.37058542,"https://www.instagram.com/p/BgC2XMLHyxy/","https://t.co/ouDiOTgw08"
"187","This #job might be a great fit for you: On Demand Delivery Driver - https://t.co/fzy2pmb1bW #Hospitality #Portland, OR #Hiring #CareerArc",0,0,FALSE,FALSE,"971564777209085952",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:54:28 +0000 2018",NA,NA,"en",109,FALSE,"Portland, OR","22511301","Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Portland, OR. Need help? Tweet us at @CareerArc!",TRUE,"Mon Mar 02 17:53:35 +0000 2009",573,465,0,FALSE,"http://www.careerarc.com/job-seeker","TMJ-PDX HRTA Jobs","Eastern Time (US & Canada)","en",-18000,291,"tmj_pdx_hrta",FALSE,"US","United States","city","Tualatin, OR",NA,NA,45.376468,-122.770073,45.3946094,-122.7505756,"http://bit.ly/2oktiwb","https://t.co/fzy2pmb1bW"
"188","NRL Podcast - Manly Sea Eagles 2018 Season Preview   https://t.co/JyvuRrOiPH",0,0,FALSE,FALSE,"971564783890829318",NA,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>",FALSE,"Thu Mar 08 01:54:29 +0000 2018",NA,NA,"en",0,FALSE,"Sydney, New South Wales","750754145678692352","Eddie Otto - Designated Sports Website - Previews, Reports, Opinions on Cricket, NRL, EPL and NFL",TRUE,"Wed Jul 06 18:11:51 +0000 2016",1361,59,144,FALSE,"http://www.eye-of-the-tiger.org","Eye Of The Tiger","Sydney","en",39600,133,"eyeoftiger05",FALSE,"US","United States","city","Manhattan, NY",NA,NA,40.780709,-73.9685415,40.7207559,-74.0007613,"http://www.eye-of-the-tiger.org/everything/2018/3/8/nrl-podcast-manly-sea-eagles-2018-season-preview","https://t.co/JyvuRrOiPH"
"189","did I smise correctly???? @ Graduate Athens https://t.co/Xc0aQUqR5Y",0,0,FALSE,FALSE,"971564784666791936",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:30 +0000 2018",NA,NA,"en",9,FALSE,"Atlanta, GA","168150796","''I feel God in this Chili's tonight'' <U+2661> insta: ohmynatalie",TRUE,"Sun Jul 18 14:51:52 +0000 2010",33070,886,59447,FALSE,NA,"Natalie","Central Time (US & Canada)","en",-21600,373,"NatalieElaineee",FALSE,"US","United States","city","Athens, GA",NA,NA,33.9563835,-83.3997795,33.96336866,-83.37473333,"https://www.instagram.com/p/BgC2XUlHmn2/","https://t.co/Xc0aQUqR5Y"
"190","Santa Ana: 5:53pm: sunset",0,0,FALSE,FALSE,"971564787879444480",NA,"<a href=""http://twitter.com/USACities/cities"" rel=""nofollow"">Cities</a>",FALSE,"Thu Mar 08 01:54:30 +0000 2018",NA,NA,"tl",10,FALSE,"Santa Ana, CA","132361663","Weather updates, forecast, warnings and information for Santa Ana, CA. Sources: http://OpenWeatherMap.org, NOAA, USGS.",TRUE,"Tue Apr 13 01:23:31 +0000 2010",31596,109,0,FALSE,NA,"Santa Ana Weather","Pacific Time (US & Canada)","en",-28800,4,"_SantaAnaCA",FALSE,"US","United States","city","Santa Ana, CA",NA,NA,33.739992,-117.8874385,33.75,-117.87,NA,NA
"191","I'm at Super 8 in Montrose, CO https://t.co/6vghQGeAUb",0,0,FALSE,FALSE,"971564788093521920",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",FALSE,"Thu Mar 08 01:54:30 +0000 2018",NA,NA,"en",5,FALSE,"Kansas City, MO","16121697","I'm Awesome! 

http://www.twitch.tv/jumpmanjuniorvii",TRUE,"Wed Sep 03 23:37:18 +0000 2008",7902,325,8480,FALSE,"http://www.youtube.com/user/JumpmanJunior","Justin Hoke","Central Time (US & Canada)","en",-21600,1033,"JumpmanJunior",FALSE,"US","United States","city","Montrose, CO",NA,NA,38.4854425,-107.86674,38.48838839,-107.86083096,"https://www.swarmapp.com/c/39JG6P9on25","https://t.co/6vghQGeAUb"
"192","Can you recommend anyone for this #job? shift supervisor - Store# 05414, ~ASHION VALLEY MALL -… https://t.co/uN5g8vM6N5",0,0,FALSE,TRUE,"971564791159386112",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:54:31 +0000 2018",NA,NA,"en",65,FALSE,"San Diego, CA","71946353","Follow this account for geo-targeted Customer Service job tweets in San Diego, CA. Need help? Tweet us at @CareerArc!",TRUE,"Sun Sep 06 02:27:33 +0000 2009",425,351,0,FALSE,"http://www.careerarc.com/job-seeker","TMJ-SAN CstSrv Jobs","Eastern Time (US & Canada)","en",-18000,284,"tmj_san_cstsrv",FALSE,"US","United States","city","San Diego, CA",NA,NA,32.810012,-117.104989,32.768142,-117.1698284,"https://twitter.com/i/web/status/971564791159386112","https://t.co/uN5g8vM6N5"
"193","Want to work at AT&amp;T? We're #hiring in #Yankton, SD! Click for details: https://t.co/VIDJUBa2K3 #technician #Job #Jobs",0,0,FALSE,FALSE,"971564791230693376",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:54:31 +0000 2018",NA,NA,"en",954,TRUE,NA,"15857879","We add new jobs here all the time as they are posted.  But be sure to follow our main careers account to learn more about working @ AT&T. http://t.co/1l3JYAjMbj",TRUE,"Fri Aug 15 00:38:11 +0000 2008",47290,1749,4,FALSE,"http://www.att.jobs","attCAREERS","Quito","en",-18000,12,"attCAREERS",FALSE,"US","United States","city","Yankton, SD",NA,NA,42.8909545,-97.394749,42.8711088,-97.3972813,"http://bit.ly/2FJpn2z","https://t.co/VIDJUBa2K3"
"194","Want to work at Adventist Health SoCal Region? We're #hiring in #Glendale, CA! Click for details:… https://t.co/iwNG2RC3jN",0,0,FALSE,TRUE,"971564790995828736",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:54:31 +0000 2018",NA,NA,"en",66,FALSE,"Los Angeles, CA","25733275","Follow this account for geo-targeted Pharm./Biotech job tweets in Los Angeles, CA. Need help? Tweet us at @CareerArc!",TRUE,"Sat Mar 21 21:42:01 +0000 2009",128,470,0,FALSE,"http://www.careerarc.com/job-seeker","TMJ-LAX Pharm. Jobs","Eastern Time (US & Canada)","en",-18000,310,"tmj_lax_pharm",FALSE,"US","United States","admin","California, USA",NA,NA,37.2691755,-119.3066075,34.1425078,-118.255075,"https://twitter.com/i/web/status/971564790995828736","https://t.co/iwNG2RC3jN"
